192	0.842	0.0	0.0	0.842	0.842	0.7201	0.009	0.009	0.7184	0.7201
193	0.824	0.0	0.0	0.824	0.824	0.7207	0.009	0.009	0.719	0.7207
194	0.82	0.0	0.0	0.82	0.82	0.7212	0.0089	0.0089	0.7195	0.7212
195	0.812	0.0	0.0	0.812	0.812	0.7217	0.0089	0.0089	0.72	0.7217
196	0.79	0.0	0.0	0.784	0.79	0.722	0.0088	0.0088	0.7203	0.722
197	0.79	0.0	0.0	0.79	0.79	0.7223	0.0088	0.0088	0.7206	0.7223
198	0.798	0.0	0.0	0.798	0.798	0.7227	0.0087	0.0087	0.721	0.7227
199	0.78	0.0	0.0	0.78	0.78	0.723	0.0087	0.0087	0.7213	0.723
200	0.776	0.0	0.0	0.776	0.776	0.7233	0.0086	0.0086	0.7216	0.7233
201	0.704	0.0	0.0	0.704	0.704	0.7232	0.0086	0.0086	0.7215	0.7232
202	0.7	0.0	0.0	0.7	0.7	0.7231	0.0086	0.0086	0.7214	0.7231
203	0.73	0.0	0.0	0.734	0.73	0.7231	0.0085	0.0085	0.7215	0.7231
204	0.778	0.0	0.0	0.786	0.778	0.7234	0.0085	0.0085	0.7218	0.7234
205	0.68	0.0	0.0	0.692	0.68	0.7232	0.0084	0.0084	0.7216	0.7232
206	0.686	0.0	0.0	0.698	0.686	0.723	0.0084	0.0084	0.7215	0.723
207	0.768	0.0	0.0	0.774	0.768	0.7232	0.0084	0.0084	0.7218	0.7232
208	0.708	0.0	0.0	0.72	0.708	0.7231	0.0083	0.0083	0.7218	0.7231
209	0.7	0.0	0.0	0.706	0.7	0.723	0.0083	0.0083	0.7217	0.723
210	0.872	0.0	0.0	0.872	0.872	0.7237	0.0082	0.0082	0.7224	0.7237
211	0.754	0.0	0.0	0.758	0.754	0.7239	0.0082	0.0082	0.7226	0.7239
212	0.866	0.0	0.0	0.866	0.866	0.7245	0.0082	0.0082	0.7233	0.7245
213	0.766	0.0	0.0	0.766	0.766	0.7247	0.0081	0.0081	0.7235	0.7247
214	0.838	0.0	0.0	0.838	0.838	0.7253	0.0081	0.0081	0.724	0.7253
215	0.786	0.0	0.0	0.786	0.786	0.7255	0.008	0.008	0.7243	0.7255
216	0.858	0.0	0.0	0.858	0.858	0.7262	0.008	0.008	0.7249	0.7262
217	0.806	0.0	0.0	0.806	0.806	0.7265	0.008	0.008	0.7253	0.7265
218	0.87	0.0	0.0	0.87	0.87	0.7272	0.0079	0.0079	0.7259	0.7272
219	0.804	0.0	0.0	0.804	0.804	0.7275	0.0079	0.0079	0.7263	0.7275
220	0.886	0.0	0.0	0.886	0.886	0.7283	0.0079	0.0079	0.727	0.7283
221	0.844	0.0	0.0	0.844	0.844	0.7288	0.0078	0.0078	0.7275	0.7288
222	0.852	0.0	0.0	0.852	0.852	0.7293	0.0078	0.0078	0.7281	0.7293
223	0.888	0.0	0.0	0.888	0.888	0.73	0.0078	0.0078	0.7288	0.73
224	0.816	0.0	0.0	0.816	0.816	0.7304	0.0077	0.0077	0.7292	0.7304
225	0.87	0.0	0.0	0.87	0.87	0.731	0.0077	0.0077	0.7298	0.731
226	0.814	0.0	0.0	0.814	0.814	0.7314	0.0077	0.0077	0.7302	0.7314
227	0.872	0.0	0.0	0.872	0.872	0.732	0.0076	0.0076	0.7308	0.732
228	0.834	0.0	0.0	0.834	0.834	0.7325	0.0076	0.0076	0.7313	0.7325
229	0.886	0.0	0.0	0.886	0.886	0.7332	0.0076	0.0076	0.732	0.7332
230	0.802	0.0	0.0	0.802	0.802	0.7335	0.0075	0.0075	0.7323	0.7335
231	0.866	0.0	0.0	0.866	0.866	0.734	0.0075	0.0075	0.7328	0.734
232	0.682	0.0	0.0	0.682	0.682	0.7338	0.0075	0.0075	0.7326	0.7338
233	0.804	0.0	0.0	0.804	0.804	0.7341	0.0074	0.0074	0.7329	0.7341
234	0.872	0.0	0.0	0.872	0.872	0.7347	0.0074	0.0074	0.7335	0.7347
235	0.816	0.0	0.0	0.816	0.816	0.735	0.0074	0.0074	0.7339	0.735
236	0.794	0.0	0.0	0.794	0.794	0.7353	0.0073	0.0073	0.7341	0.7353
237	0.838	0.0	0.0	0.838	0.838	0.7357	0.0073	0.0073	0.7346	0.7357
238	0.746	0.0	0.0	0.738	0.746	0.7358	0.0073	0.0073	0.7346	0.7358
239	0.766	0.0	0.0	0.76	0.766	0.7359	0.0072	0.0072	0.7347	0.7359
240	0.754	0.0	0.0	0.742	0.754	0.736	0.0072	0.0072	0.7347	0.736
241	0.73	0.0	0.0	0.724	0.73	0.7359	0.0072	0.0072	0.7347	0.7359
242	0.668	0.0	0.0	0.666	0.668	0.7357	0.0071	0.0071	0.7344	0.7357
243	0.626	0.0	0.0	0.626	0.626	0.7352	0.0071	0.0071	0.734	0.7352
244	0.702	0.0	0.0	0.712	0.702	0.7351	0.0071	0.0071	0.7339	0.7351
245	0.75	0.0	0.0	0.758	0.75	0.7351	0.0071	0.0071	0.734	0.7351
246	0.782	0.0	0.0	0.786	0.782	0.7353	0.007	0.007	0.7342	0.7353
247	0.764	0.0	0.0	0.766	0.764	0.7354	0.007	0.007	0.7343	0.7354
248	0.78	0.0	0.0	0.784	0.78	0.7356	0.007	0.007	0.7345	0.7356
249	0.8	0.0	0.0	0.808	0.8	0.7359	0.0069	0.0069	0.7348	0.7359
